ensembl_gene_id	hsapiens_homolog_associated_gene_name
6031	ENSRNOG00000009596	ZSWIM8
6032	ENSRNOG00000031836	TAS2R14
6033	ENSRNOG00000054209	RNU105C
6034	ENSRNOG00000052354	ARHGEF40
6035	ENSRNOG00000018509	CX3CR1
6036	ENSRNOG00000014072	TXNDC17
6037	ENSRNOG00000018395	USP40
6038	ENSRNOG00000055249	RF00432
6039	ENSRNOG00000053256	OR8G5
6040	ENSRNOG00000053256	OR8G1
6041	ENSRNOG00000053483	RF01518
6042	ENSRNOG00000021611	CLIP2
6043	ENSRNOG00000048847	WDR17
6044	ENSRNOG00000007784	BLOC1S1
6045	ENSRNOG00000007784	AC009779.3
6046	ENSRNOG00000060674	KRTAP4-5
6047	ENSRNOG00000060674	KRTAP10-6
6048	ENSRNOG00000060674	KRTAP10-9
6049	ENSRNOG00000060674	KRTAP9-1
6050	ENSRNOG00000060674	KRTAP10-11
6051	ENSRNOG00000060674	KRTAP10-4
6052	ENSRNOG00000059617	RN7SKP291
6053	ENSRNOG00000018012	TULP4
6054	ENSRNOG00000012762	ZFP64
6055	ENSRNOG00000018647	MRPL20
6056	ENSRNOG00000046891	HK1
6057	ENSRNOG00000010087	ZNF143
6058	ENSRNOG00000002724	PRPSAP2
6059	ENSRNOG00000008038	WBP2NL
6060	ENSRNOG00000051900	SNORA17B
6061	ENSRNOG00000014087	KIFC3
6062	ENSRNOG00000012602	RECQL
6063	ENSRNOG00000057115	RNU2-52P
6064	ENSRNOG00000042086	RAB26
6065	ENSRNOG00000001256	ATXN2
6066	ENSRNOG00000058793	VMA21
6067	ENSRNOG00000016275	TTR
6068	ENSRNOG00000043425	SPDYE6
6069	ENSRNOG00000043425	SPDYE3
6070	ENSRNOG00000043425	SPDYE16
6071	ENSRNOG00000043425	SPDYE9P
6072	ENSRNOG00000043425	SPDYE2B
6073	ENSRNOG00000043425	SPDYE17
6074	ENSRNOG00000043425	SPDYE1
6075	ENSRNOG00000043425	SPDYE2
6076	ENSRNOG00000043425	SPDYE4
6077	ENSRNOG00000043425	AC211486.7
6078	ENSRNOG00000043425	AC211486.6
6079	ENSRNOG00000043425	SPDYE21P
6080	ENSRNOG00000043425	AC211486.8
6081	ENSRNOG00000043425	SPDYE5
6082	ENSRNOG00000043425	SPDYE8P
6083	ENSRNOG00000025534	GATA1
6084	ENSRNOG00000011132	KIAA1549L
6085	ENSRNOG00000047939	SMIM35
6086	ENSRNOG00000021551	GCNT7
6087	ENSRNOG00000052090	RN7SKP248
6088	ENSRNOG00000049127	SMAP1
6089	ENSRNOG00000018997	MYH7B
6090	ENSRNOG00000053570	RN7SKP147
6091	ENSRNOG00000016397	TMPRSS13
6092	ENSRNOG00000018797	MYRIP
6093	ENSRNOG00000007219	HSP90AA1
6094	ENSRNOG00000013465	TEPP
6095	ENSRNOG00000014969	LZTS2
6096	ENSRNOG00000028649	TOX3
6097	ENSRNOG00000029726	GSTM1
6098	ENSRNOG00000061136	RNU11-5P
6099	ENSRNOG00000061136	RNU11-2P
6100	ENSRNOG00000061136	RNU11-6P
6101	ENSRNOG00000061136	RNU11-4P
6102	ENSRNOG00000016964	OR51I2
6103	ENSRNOG00000042352	DNASE1L2
6104	ENSRNOG00000008252	SPINK4
6105	ENSRNOG00000054212	PDE1A
6106	ENSRNOG00000013480	ING2
6107	ENSRNOG00000061340	RF00092
6108	ENSRNOG00000057655	OR13C3
6109	ENSRNOG00000049708	WDR62
6110	ENSRNOG00000031356	OR5AS1
6111	ENSRNOG00000030180	LRRC10B
6112	ENSRNOG00000030406	OR4C6
6113	ENSRNOG00000056257	CACNG7
6114	ENSRNOG00000016274	ZNF580
6115	ENSRNOG00000008490	CWC15
6116	ENSRNOG00000059693	RNU2-50P
6117	ENSRNOG00000056886	MIR372
6118	ENSRNOG00000002080	URB1
6119	ENSRNOG00000014259	MYCL
6120	ENSRNOG00000060510	RNU6-1055P
6121	ENSRNOG00000060510	RNU6-1285P
6122	ENSRNOG00000020583	FCGRT
6123	ENSRNOG00000013074	WT1
6124	ENSRNOG00000021161	FERMT3
6125	ENSRNOG00000014253	PAX2
6126	ENSRNOG00000056084	SNORA11
6127	ENSRNOG00000020386	ASH1L
6128	ENSRNOG00000029939	GYPC
6129	ENSRNOG00000010957	BRAF
6130	ENSRNOG00000012366	MESD
6131	ENSRNOG00000027183	ZFYVE9
6132	ENSRNOG00000012262	DEPDC7
6133	ENSRNOG00000008885	CHST11
6134	ENSRNOG00000048133	OR1F1
6135	ENSRNOG00000016070	TRPC3
6136	ENSRNOG00000046080	CYP2C19
6137	ENSRNOG00000046080	CYP2C9
6138	ENSRNOG00000006901	CD320
6139	ENSRNOG00000034126	PCDHGA2
6140	ENSRNOG00000006926	ATP6V0D2
6141	ENSRNOG00000012100	SSBP1
6142	ENSRNOG00000004218	KLHL28
6143	ENSRNOG00000004829	IMMP1L
6144	ENSRNOG00000012098	ADCYAP1R1
6145	ENSRNOG00000018243	UBFD1
6146	ENSRNOG00000017307	PRSS23
6147	ENSRNOG00000002951	CCNB3
6148	ENSRNOG00000050251	C15orf48
6149	ENSRNOG00000005765	AP4S1
6150	ENSRNOG00000008115	ARHGAP11A
6151	ENSRNOG00000008115	ARHGAP11B
6152	ENSRNOG00000008115	AC091057.6
6153	ENSRNOG00000024845	MRPS21
6154	ENSRNOG00000018177	DHRS2
6155	ENSRNOG00000050328	OR51F1
6156	ENSRNOG00000042235	CFAP74
6157	ENSRNOG00000045669	ANKRD40CL
6158	ENSRNOG00000005061	DLST
6159	ENSRNOG00000020519	OLFM2
6160	ENSRNOG00000051939	OR4C15
6161	ENSRNOG00000048961	BHLHE41
6162	ENSRNOG00000002858	OR11L1
6163	ENSRNOG00000006919	CLVS1
6164	ENSRNOG00000060157	SNORA66
6165	ENSRNOG00000013663	TMEM86A
6166	ENSRNOG00000048056	SPAG4
6167	ENSRNOG00000060103	BEX4
6168	ENSRNOG00000014987	MDFI
6169	ENSRNOG00000016368	PPP1R14C
6170	ENSRNOG00000001613	ZBTB11
6171	ENSRNOG00000014850	AMHR2
6172	ENSRNOG00000005336	PRSS27
6173	ENSRNOG00000058724	THAP6
6174	ENSRNOG00000029425	METTL27
6175	ENSRNOG00000003587	VEGFD
6176	ENSRNOG00000057781	RN7SKP113
6177	ENSRNOG00000005193	PFAS
6178	ENSRNOG00000028941	ZBED3
6179	ENSRNOG00000046945	OR52N4
6180	ENSRNOG00000053850	RDH5
6181	ENSRNOG00000011927	SDC3
6182	ENSRNOG00000019950	PELI3
6183	ENSRNOG00000037658	GPRASP2
6184	ENSRNOG00000027564	TSGA10IP
6185	ENSRNOG00000009203	C11orf97
6186	ENSRNOG00000004751	JKAMP
6187	ENSRNOG00000010843	NHLRC3
6188	ENSRNOG00000037060	ODF3B
6189	ENSRNOG00000052008	RF00002
6190	ENSRNOG00000029830	ADM2
6191	ENSRNOG00000011647	S100A6
6192	ENSRNOG00000030301	NDUFB3
6193	ENSRNOG00000000165	PFKFB1
6194	ENSRNOG00000048248	STX7
6195	ENSRNOG00000020495	EIF3K
6196	ENSRNOG00000005450	LSM11
6197	ENSRNOG00000021579	MPP6
6198	ENSRNOG00000043189	TRUB2
6199	ENSRNOG00000011606	SSB
6200	ENSRNOG00000011404	CHKB
6201	ENSRNOG00000011404	CHKB-CPT1B
6202	ENSRNOG00000052273	C15orf40
6203	ENSRNOG00000013491	SETX
6204	ENSRNOG00000015035	MYO7B
6205	ENSRNOG00000018839	NTRK2
6206	ENSRNOG00000054378	AQP2
6207	ENSRNOG00000056476	SLC22A13
6208	ENSRNOG00000020876	BAX
6209	ENSRNOG00000036794	ASB16
6210	ENSRNOG00000021294	MSTN
6211	ENSRNOG00000018781	MAP1S
6212	ENSRNOG00000025110	VWA3A
6213	ENSRNOG00000050057	ABCA3
6214	ENSRNOG00000001376	METTL7A
6215	ENSRNOG00000008629	SECISBP2L
6216	ENSRNOG00000053234	CNOT3
6217	ENSRNOG00000049330	AC079447.1
6218	ENSRNOG00000049330	MRPL30
6219	ENSRNOG00000022303	PDF
6220	ENSRNOG00000011194	TPP2
6221	ENSRNOG00000020626	SNRNP25
6222	ENSRNOG00000014456	COQ10B
6223	ENSRNOG00000007446	APIP
6224	ENSRNOG00000010594	C7orf31
6225	ENSRNOG00000048932	SMAGP
6226	ENSRNOG00000052617	SNORD67
6227	ENSRNOG00000028703	SLC39A6
6228	ENSRNOG00000003506	GOSR2
6229	ENSRNOG00000003506	AC005670.2
6230	ENSRNOG00000053218	SNORD8
6231	ENSRNOG00000001241	IQCE
6232	ENSRNOG00000005634	LINGO2
6233	ENSRNOG00000007354	TRPA1
6234	ENSRNOG00000022438	JMJD4
6235	ENSRNOG00000018044	PHYH
6236	ENSRNOG00000022712	BEND7
6237	ENSRNOG00000013456	IGHMBP2
6238	ENSRNOG00000010037	EPB41
6239	ENSRNOG00000006983	NR2C1
6240	ENSRNOG00000000221	ABHD5
6241	ENSRNOG00000008575	AOC1
6242	ENSRNOG00000035535	MIR10A
6243	ENSRNOG00000034272	PIAS1
6244	ENSRNOG00000001860	CCDC116
6245	ENSRNOG00000018089	SRA1
6246	ENSRNOG00000006726	ZNF25
6247	ENSRNOG00000009042	SEC24C
6248	ENSRNOG00000017612	VPS35
6249	ENSRNOG00000024085	TMEM237
6250	ENSRNOG00000046735	OR10H2
6251	ENSRNOG00000046735	AC114267.1
6252	ENSRNOG00000046735	OR10H5
6253	ENSRNOG00000049804	MDFIC2
6254	ENSRNOG00000011582	RAB3D
6255	ENSRNOG00000002294	SNX29
6256	ENSRNOG00000039383	FAM71F2
6257	ENSRNOG00000036558	MIR20B
6258	ENSRNOG00000027992	DSCAM
6259	ENSRNOG00000018296	ANAPC10
6260	ENSRNOG00000018296	AC098588.1
6261	ENSRNOG00000015192	MRPS5
6262	ENSRNOG00000029064	ZCCHC4
6263	ENSRNOG00000008048	PLSCR1
6264	ENSRNOG00000036661	RAB40B
6265	ENSRNOG00000052241	RNU6-99P
6266	ENSRNOG00000018795	RPL18A
6267	ENSRNOG00000010146	NDN
6268	ENSRNOG00000019840	MDP1
6269	ENSRNOG00000024210	NLRC3
6270	ENSRNOG00000025141	KIZ
6271	ENSRNOG00000027468	SLC6A15
6272	ENSRNOG00000035532	MIR101-2
6273	ENSRNOG00000058920	APOPT1
6274	ENSRNOG00000054970	SNORD53
6275	ENSRNOG00000003666	JCHAIN
6276	ENSRNOG00000022703	MRGPRX3
6277	ENSRNOG00000022703	MRGPRX2
6278	ENSRNOG00000022703	MRGPRX4
6279	ENSRNOG00000022703	MRGPRX1
6280	ENSRNOG00000059239	RF00398
6281	ENSRNOG00000001692	CHAF1B
6282	ENSRNOG00000019533	KLHL3
6283	ENSRNOG00000025011	CHD8
6284	ENSRNOG00000060428	RNU4-29P
6285	ENSRNOG00000007678	ZNF263
6286	ENSRNOG00000057877	AC135178.2
6287	ENSRNOG00000005266	AMDHD1
6288	ENSRNOG00000010375	SLC39A2
6289	ENSRNOG00000001958	IFT57
6290	ENSRNOG00000008323	PITPNM3
6291	ENSRNOG00000008237	UNC13B
6292	ENSRNOG00000014866	PIGN
6293	ENSRNOG00000053430	SLCO4A1
6294	ENSRNOG00000046042	NDP
6295	ENSRNOG00000059507	LAMC3
6296	ENSRNOG00000014509	SACS
6297	ENSRNOG00000058594	RF01233
6298	ENSRNOG00000061039	PRPF31
6299	ENSRNOG00000022597	CENPJ
6300	ENSRNOG00000003797	MRPS7
6301	ENSRNOG00000013734	DNAI1
6302	ENSRNOG00000033824	GPD2
6303	ENSRNOG00000042729	EFHC1
6304	ENSRNOG00000059947	SDC1
6305	ENSRNOG00000000800	MAN1A1
6306	ENSRNOG00000054528	RF00554
6307	ENSRNOG00000052114	RF00070
6308	ENSRNOG00000060530	CDC34
6309	ENSRNOG00000021276	BMP2
6310	ENSRNOG00000002908	SLC35A4
6311	ENSRNOG00000039850	PIGP
6312	ENSRNOG00000003803	ZDHHC17
6313	ENSRNOG00000003991	ANKAR
6314	ENSRNOG00000050748	DPP9
6315	ENSRNOG00000057376	IGKV4-1
6316	ENSRNOG00000055221	ACOT1
6317	ENSRNOG00000055221	ACOT2
6318	ENSRNOG00000048967	C6orf141
6319	ENSRNOG00000029893	RWDD3
6320	ENSRNOG00000030812	IGHV4-31
6321	ENSRNOG00000030812	IGHV4-59
6322	ENSRNOG00000030812	IGHV4OR15-8
6323	ENSRNOG00000030812	IGHV4-34
6324	ENSRNOG00000030812	IGHV4-61
6325	ENSRNOG00000030812	AC233755.1
6326	ENSRNOG00000030812	AC135068.2
6327	ENSRNOG00000030812	IGHV4-28
6328	ENSRNOG00000030812	IGHV4-39
6329	ENSRNOG00000030812	IGHV4-4
6330	ENSRNOG00000048944	IFITM3
6331	ENSRNOG00000048944	IFITM1
6332	ENSRNOG00000048944	IFITM2
6333	ENSRNOG00000060011	VPREB3
6334	ENSRNOG00000020167	REEP5
6335	ENSRNOG00000013519	TLL2
6336	ENSRNOG00000012012	PINX1
6337	ENSRNOG00000021066	OR4D10
6338	ENSRNOG00000011871	KAT2B
6339	ENSRNOG00000024181	TPSAB1
6340	ENSRNOG00000024181	TPSB2
6341	ENSRNOG00000033496	IGDCC4
6342	ENSRNOG00000019802	ZNF428
6343	ENSRNOG00000027271	RPL17-C18orf32
6344	ENSRNOG00000015222	TENT5C
6345	ENSRNOG00000018334	CTU1
6346	ENSRNOG00000006508	THNSL2
6347	ENSRNOG00000046647	IMPAD1
6348	ENSRNOG00000055765	RASL10B
6349	ENSRNOG00000026143	CKAP2L
6350	ENSRNOG00000014079	STAT1
6351	ENSRNOG00000024309	COX6B1
6352	ENSRNOG00000004499	GPR135
6353	ENSRNOG00000018310	ENO4
6354	ENSRNOG00000046297	KLK1
6355	ENSRNOG00000048712	CCDC137
6356	ENSRNOG00000023412	TMEM241
6357	ENSRNOG00000033835	DNM1
6358	ENSRNOG00000020294	SCGB1D4
6359	ENSRNOG00000020294	SCGB1D2
6360	ENSRNOG00000020294	SCGB1D1
6361	ENSRNOG00000012303	APOBEC2
6362	ENSRNOG00000048878	SMIM24
6363	ENSRNOG00000023850	TBRG1
6364	ENSRNOG00000014191	ZNF395
6365	ENSRNOG00000049271	RAD51AP2
6366	ENSRNOG00000018421	AEN
6367	ENSRNOG00000006217	WIZ
6368	ENSRNOG00000047993	OR6C1
6369	ENSRNOG00000000903	ASL
6370	ENSRNOG00000000903	AC068533.4
6371	ENSRNOG00000000075	MTF2
6372	ENSRNOG00000016206	UVRAG
6373	ENSRNOG00000020305	SCGB2A1
6374	ENSRNOG00000020305	SCGB2A2
6375	ENSRNOG00000000549	TSPYL1
6376	ENSRNOG00000003544	TBX4
6377	ENSRNOG00000015550	PTGDS
6378	ENSRNOG00000015550	AL807752.7
6379	ENSRNOG00000000111	COPRS
6380	ENSRNOG00000022308	LYPLA1
6381	ENSRNOG00000018739	PAX7
6382	ENSRNOG00000042690	ZMAT4
6383	ENSRNOG00000000888	SBDS
6384	ENSRNOG00000004165	PRKD1
6385	ENSRNOG00000017170	MED4
6386	ENSRNOG00000056411	AL031777.3
6387	ENSRNOG00000058365	IFNA16
6388	ENSRNOG00000058365	IFNA2
6389	ENSRNOG00000058365	IFNA5
6390	ENSRNOG00000058365	IFNA8
6391	ENSRNOG00000058365	IFNA17
6392	ENSRNOG00000058365	IFNA7
6393	ENSRNOG00000058365	IFNA10
6394	ENSRNOG00000058365	IFNA14
6395	ENSRNOG00000058365	IFNA4
6396	ENSRNOG00000058365	IFNA13
6397	ENSRNOG00000058365	IFNA6
6398	ENSRNOG00000058365	IFNA1
6399	ENSRNOG00000058365	IFNA21
6400	ENSRNOG00000018649	SLC35C2
6401	ENSRNOG00000006391	SMARCAD1
6402	ENSRNOG00000047606	BCL2A1
6403	ENSRNOG00000054008	SCAMP5
6404	ENSRNOG00000024730	PPM1E
6405	ENSRNOG00000004185	MON2
6406	ENSRNOG00000017166	MYCBP
6407	ENSRNOG00000017166	AL139260.3
6408	ENSRNOG00000023622	PIK3CB
6409	ENSRNOG00000029571	COQ10A
6410	ENSRNOG00000026957	MS4A15
6411	ENSRNOG00000032070	DYNC2H1
6412	ENSRNOG00000014386	OR2Z1
6413	ENSRNOG00000047213	GNPDA1
6414	ENSRNOG00000008106	SHMT2
6415	ENSRNOG00000017352	CTDNEP1
6416	ENSRNOG00000007023	GALM
6417	ENSRNOG00000018845	SNAPC4
6418	ENSRNOG00000009143	AC018362.3
6419	ENSRNOG00000009143	LRRC57
6420	ENSRNOG00000047455	CDHR3
6421	ENSRNOG00000032845	PRL
6422	ENSRNOG00000002828	TOB1
6423	ENSRNOG00000009222	EPHA2
6424	ENSRNOG00000054838	MCRS1
6425	ENSRNOG00000004685	MTA3
6426	ENSRNOG00000018996	PHF7
6427	ENSRNOG00000026195	SPATA31A3
6428	ENSRNOG00000026195	SPATA31A6
6429	ENSRNOG00000026195	SPATA31A7
6430	ENSRNOG00000026195	SPATA31A1
6431	ENSRNOG00000026195	SPATA31E1
6432	ENSRNOG00000026195	SPATA31A5
6433	ENSRNOG00000001130	NOS1
6434	ENSRNOG00000008941	ETS1
6435	ENSRNOG00000018448	CEND1
6436	ENSRNOG00000009799	DPAGT1
6437	ENSRNOG00000028207	COLGALT2
6438	ENSRNOG00000018847	STX5
6439	ENSRNOG00000011321	RFTN1
6440	ENSRNOG00000020500	CLK2
6441	ENSRNOG00000008046	TMEM30B
6442	ENSRNOG00000000190	EP300
6443	ENSRNOG00000020073	PCDHB5
6444	ENSRNOG00000020603	ANGPTL6
6445	ENSRNOG00000012199	SOX2
6446	ENSRNOG00000007349	ASCC2
6447	ENSRNOG00000005775	PHF14
6448	ENSRNOG00000059219	MYO15A
6449	ENSRNOG00000006623	CD302
6450	ENSRNOG00000039207	CCDC71L
6451	ENSRNOG00000002382	MFAP4
6452	ENSRNOG00000006335	KLHL9
6453	ENSRNOG00000030719	CSMD1
6454	ENSRNOG00000014341	BTBD10
6455	ENSRNOG00000048389	FGF18
6456	ENSRNOG00000060002	ZC3H15
6457	ENSRNOG00000036659	FN3K
6458	ENSRNOG00000012954	EEFSEC
6459	ENSRNOG00000031834	NKAIN4
6460	ENSRNOG00000008045	SLAMF9
6461	ENSRNOG00000019108	RMI1
6462	ENSRNOG00000058609	PALMD
6463	ENSRNOG00000019441	HSD3B2
6464	ENSRNOG00000019441	HSD3B1
6465	ENSRNOG00000010799	NOCT
6466	ENSRNOG00000020587	EFEMP2
6467	ENSRNOG00000010934	SPA17
6468	ENSRNOG00000006087	RNF20
6469	ENSRNOG00000038569	HSFY1
6470	ENSRNOG00000038569	HSFY2
6471	ENSRNOG00000042912	MYCBPAP
6472	ENSRNOG00000008447	TMEM132D
6473	ENSRNOG00000009803	C3orf80
6474	ENSRNOG00000013413	RORB
6475	ENSRNOG00000054479	ZW10
6476	ENSRNOG00000059899	RN7SKP222
6477	ENSRNOG00000013957	SPAG11A
6478	ENSRNOG00000013957	SPAG11B
6479	ENSRNOG00000033123	PCDHB14
6480	ENSRNOG00000028456	USH1G
6481	ENSRNOG00000011156	CLSTN3
6482	ENSRNOG00000005620	LCP2
6483	ENSRNOG00000034106	MIF
6484	ENSRNOG00000057751	GDF2
6485	ENSRNOG00000019670	WDR3
6486	ENSRNOG00000053045	WSCD2
6487	ENSRNOG00000061461	RF00560
6488	ENSRNOG00000012473	CFLAR
6489	ENSRNOG00000014338	SLC25A25
6490	ENSRNOG00000054026	MRGPRG
6491	ENSRNOG00000015157	SMTNL2
6492	ENSRNOG00000024594	FHDC1
6493	ENSRNOG00000007081	XDH
6494	ENSRNOG00000057096	GNAI1
6495	ENSRNOG00000000542	DNAH8
6496	ENSRNOG00000001492	SLC8A2
6497	ENSRNOG00000011756	PHF3
6498	ENSRNOG00000005113	NKX1-1
6499	ENSRNOG00000031141	TMEM89
6500	ENSRNOG00000058645	TNC
6501	ENSRNOG00000050582	COMMD5
6502	ENSRNOG00000046267	KLK2
6503	ENSRNOG00000046267	KLK3
6504	ENSRNOG00000001324	ASMT
6505	ENSRNOG00000002320	COMMD8
6506	ENSRNOG00000000164	LAMP2
6507	ENSRNOG00000009745	PPP3CC
6508	ENSRNOG00000004109	ZFPM2
6509	ENSRNOG00000053869	PPP1R3D
6510	ENSRNOG00000054022	EDDM3A
6511	ENSRNOG00000054022	EDDM3B
6512	ENSRNOG00000050100	EXOC1L
6513	ENSRNOG00000042503	NDUFV2
6514	ENSRNOG00000003724	MRPL27
6515	ENSRNOG00000002178	MRPS18C
6516	ENSRNOG00000018719	CIR1
6517	ENSRNOG00000046379	SRM
6518	ENSRNOG00000010610	HPGD
6519	ENSRNOG00000011635	CES2
6520	ENSRNOG00000016798	PLA2G2F
6521	ENSRNOG00000018532	PCGF5
6522	ENSRNOG00000019749	UBE2J2
6523	ENSRNOG00000004458	STON2
6524	ENSRNOG00000000938	RAN
6525	ENSRNOG00000046420	VPS13A
6526	ENSRNOG00000059610	RF00398
6527	ENSRNOG00000007713	TMCC3
6528	ENSRNOG00000014746	DZIP1L
6529	ENSRNOG00000032739	THOC1
6530	ENSRNOG00000025181	PIGU
6531	ENSRNOG00000010691	CMTM3
6532	ENSRNOG00000019987	SCAND1
6533	ENSRNOG00000056533	RNU6-800P
6534	ENSRNOG00000006002	STK35
6535	ENSRNOG00000014285	SSH2
6536	ENSRNOG00000037509	CHEK2
6537	ENSRNOG00000052348	VPREB1
6538	ENSRNOG00000014265	TNFRSF19
6539	ENSRNOG00000015974	TMEM208
6540	ENSRNOG00000019760	OXNAD1
6541	ENSRNOG00000010981	GTF3C5
6542	ENSRNOG00000035562	MIR30C2
6543	ENSRNOG00000048359	DEFB108B
6544	ENSRNOG00000048359	DEFB104B
6545	ENSRNOG00000048359	DEFB104A
6546	ENSRNOG00000048359	DEFB132
6547	ENSRNOG00000060723	COPB2
6548	ENSRNOG00000030352	PCDHGA9
6549	ENSRNOG00000007650	CD63
6550	ENSRNOG00000035484	MIR425
6551	ENSRNOG00000011777	AC005726.1
6552	ENSRNOG00000011777	SPAG5
6553	ENSRNOG00000053405	RPAP3
6554	ENSRNOG00000019785	PHTF1
6555	ENSRNOG00000025602	CDK4
6556	ENSRNOG00000035620	MIR22
6557	ENSRNOG00000030910	GRIK4
6558	ENSRNOG00000031743	GBP2
6559	ENSRNOG00000033837	CDH9
6560	ENSRNOG00000009552	SERINC3
6561	ENSRNOG00000030355	MROH1
6562	ENSRNOG00000003243	WDR81
6563	ENSRNOG00000061204	RF00015
6564	ENSRNOG00000051396	SNORD113-6
6565	ENSRNOG00000053109	MRPL53
6566	ENSRNOG00000004747	SLC30A8
6567	ENSRNOG00000013215	DCTD
6568	ENSRNOG00000013746	SENP3-EIF4A1
6569	ENSRNOG00000013746	SENP3
6570	ENSRNOG00000025787	SPAG6
6571	ENSRNOG00000016583	C20orf144
6572	ENSRNOG00000047977	TCIM
6573	ENSRNOG00000009862	OLFM1
6574	ENSRNOG00000001164	TFF1
6575	ENSRNOG00000051792	C11orf52
6576	ENSRNOG00000050657	CRLF3
6577	ENSRNOG00000030452	RIMBP3C
6578	ENSRNOG00000030452	RIMBP3
6579	ENSRNOG00000030452	RIMBP3B
6580	ENSRNOG00000036576	ZDHHC6
6581	ENSRNOG00000053845	HIST1H2BL
6582	ENSRNOG00000017405	RALY
6583	ENSRNOG00000033916	RPS21
6584	ENSRNOG00000025930	CHST13
6585	ENSRNOG00000053837	RNU6-171P
6586	ENSRNOG00000017226	SLC2A4
6587	ENSRNOG00000047000	FUOM
6588	ENSRNOG00000005138	PIP4K2C
6589	ENSRNOG00000005298	ZNF513
6590	ENSRNOG00000058588	NFXL1
6591	ENSRNOG00000002135	SGCB
6592	ENSRNOG00000051676	RNU6-844P
6593	ENSRNOG00000022919	CHST8
6594	ENSRNOG00000017346	MYT1
6595	ENSRNOG00000006360	REG1B
6596	ENSRNOG00000014093	TOM1
6597	ENSRNOG00000008146	TOX2
6598	ENSRNOG00000020193	RUNX2
6599	ENSRNOG00000021557	OR2T2
6600	ENSRNOG00000021557	OR2T35
6601	ENSRNOG00000008683	ALK
6602	ENSRNOG00000057869	OR5B3
6603	ENSRNOG00000020347	NUP98
6604	ENSRNOG00000020817	CYP2A13
6605	ENSRNOG00000020817	CYP2A7
6606	ENSRNOG00000020817	CYP2A6
6607	ENSRNOG00000018870	HAPLN2
6608	ENSRNOG00000061316	AL355312.6
6609	ENSRNOG00000061316	RAET1E
6610	ENSRNOG00000007044	Z98752.3
6611	ENSRNOG00000010752	TMEM41B
6612	ENSRNOG00000000394	SRGN
6613	ENSRNOG00000021411	C1orf100
6614	ENSRNOG00000013213	EPHA4
6615	ENSRNOG00000037175	PRSS50
6616	ENSRNOG00000059679	RTKN
6617	ENSRNOG00000056701	GTF2A2
6618	ENSRNOG00000054052	PPP4R4
6619	ENSRNOG00000022698	VSIG10
6620	ENSRNOG00000057458	OIP5
6621	ENSRNOG00000017419	MAP3K4
6622	ENSRNOG00000050570	NRBP1
6623	ENSRNOG00000011338	HDHD5
6624	ENSRNOG00000056371	PIK3CA
6625	ENSRNOG00000006804	PPP1R42
6626	ENSRNOG00000060307	TEN1
6627	ENSRNOG00000060307	TEN1-CDK3
6628	ENSRNOG00000003657	PKMYT1
6629	ENSRNOG00000020552	FOSL1
6630	ENSRNOG00000000562	PRF1
6631	ENSRNOG00000026271	TMEM245
6632	ENSRNOG00000008424	AAGAB
6633	ENSRNOG00000008088	BTBD3
6634	ENSRNOG00000008393	TAX1BP1
6635	ENSRNOG00000017369	AC006254.1
6636	ENSRNOG00000017369	MUSTN1
6637	ENSRNOG00000008141	NPPB
6638	ENSRNOG00000017052	PIANP
6639	ENSRNOG00000010718	GPR153
6640	ENSRNOG00000046134	OR5H8
6641	ENSRNOG00000046134	OR5H1
6642	ENSRNOG00000046134	OR5H14
6643	ENSRNOG00000046134	OR5H15
6644	ENSRNOG00000046134	OR5H2
6645	ENSRNOG00000046134	OR5H6
6646	ENSRNOG00000052814	ANKRD27
6647	ENSRNOG00000060343	ASZ1
6648	ENSRNOG00000018950	FA2H
6649	ENSRNOG00000005701	IL36G
6650	ENSRNOG00000010027	ATR
6651	ENSRNOG00000012420	BCL9L
6652	ENSRNOG00000000543	FRK
6653	ENSRNOG00000001849	MAPK1
6654	ENSRNOG00000012698	CHSY1
6655	ENSRNOG00000033426	CDC37
6656	ENSRNOG00000014574	ENTPD1
6657	ENSRNOG00000004112	C5orf52
6658	ENSRNOG00000011211	PEX5L
6659	ENSRNOG00000021106	GRAMD1A
6660	ENSRNOG00000011728	FTO
6661	ENSRNOG00000011440	CCDC39
6662	ENSRNOG00000006114	CFAP69
6663	ENSRNOG00000010966	ITGB1
6664	ENSRNOG00000058165	RF00019
6665	ENSRNOG00000007743	MGST1
6666	ENSRNOG00000019361	INPP5J
6667	ENSRNOG00000008543	PDLIM2
6668	ENSRNOG00000007707	ZNF467
6669	ENSRNOG00000057881	SPPL2B
6670	ENSRNOG00000050645	TPRKB
6671	ENSRNOG00000014353	SYMPK
6672	ENSRNOG00000016325	F2
6673	ENSRNOG00000014454	AP1M1
6674	ENSRNOG00000026517	VRK3
6675	ENSRNOG00000053731	OR4C15
6676	ENSRNOG00000058522	FAM214A
6677	ENSRNOG00000013137	CLEC4F
6678	ENSRNOG00000056880	RF00398
6679	ENSRNOG00000036699	FAAP100
6680	ENSRNOG00000060236	RNU4-71P
6681	ENSRNOG00000003013	RPGR
6682	ENSRNOG00000014429	ARFGAP2
6683	ENSRNOG00000056054	RF00096
6684	ENSRNOG00000011785	XRN2
6685	ENSRNOG00000047436	CABYR
6686	ENSRNOG00000005228	GNPTAB
6687	ENSRNOG00000004101	AL445423.2
6688	ENSRNOG00000004101	MARC1
6689	ENSRNOG00000012972	ALOX5
